2022-12-05 15:12:14.830567               disk0       cpu    load average
2022-12-05 15:12:14.831410     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:20:19.868835     7.92   49  0.38   6  7 87  3.87 3.12 3.29
2022-12-05 15:20:20.875474     5.78   18  0.10   6  5 89  3.87 3.12 3.29
2022-12-05 15:20:21.877489     6.22   18  0.11   6  5 89  3.87 3.12 3.29
2022-12-05 15:20:22.882133     5.07  194  0.96   5  5 90  3.64 3.08 3.27
2022-12-05 15:20:23.887131     5.71    7  0.04   5  5 90  3.64 3.08 3.27
2022-12-05 15:20:24.892634     7.91  326  2.52   8  6 86  3.64 3.08 3.27
2022-12-05 15:20:25.897014    16.00    2  0.03   5  4 91  3.64 3.08 3.27
2022-12-05 15:20:26.901970    16.00    1  0.02   4  4 92  3.64 3.08 3.27
2022-12-05 15:20:27.907468    17.00    4  0.07  15  8 77  3.51 3.07 3.27
2022-12-05 15:20:28.909492    10.29  223  2.24   5  8 87  3.51 3.07 3.27
2022-12-05 15:20:29.912161     7.20   15  0.11   6  3 91  3.51 3.07 3.27
2022-12-05 15:20:30.914492     6.00   22  0.13   5  3 92  3.51 3.07 3.27
2022-12-05 15:20:31.918215     9.14    7  0.06   6  5 89  3.51 3.07 3.27
2022-12-05 15:20:32.920068    16.00    2  0.03   5  5 90  3.39 3.05 3.26
2022-12-05 15:20:33.922727    16.00    1  0.02   5  5 90  3.39 3.05 3.26
2022-12-05 15:20:34.926943    11.18   49  0.53   5  5 90  3.39 3.05 3.26
2022-12-05 15:20:35.931956    12.00    5  0.06   8  3 89  3.39 3.05 3.26
2022-12-05 15:20:36.935060               disk0       cpu    load average
2022-12-05 15:20:36.935463     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:20:36.935505     5.83  167  0.95  10  5 85  3.39 3.05 3.26
2022-12-05 15:20:37.940255     7.00   28  0.19   6  6 88  3.20 3.01 3.25
2022-12-05 15:20:38.944663     4.84   62  0.29   6  6 89  3.20 3.01 3.25
2022-12-05 15:20:39.949912     6.25   16  0.10   5  5 90  3.20 3.01 3.25
2022-12-05 15:20:40.952507     7.00    4  0.03   8  5 87  3.20 3.01 3.25
2022-12-05 15:20:41.956218     7.36   44  0.32   6  5 89  3.20 3.01 3.25
2022-12-05 15:20:42.960971    17.31  106  1.80   6  6 88  3.02 2.98 3.23
2022-12-05 15:20:43.964277     6.22   36  0.22   7  6 87  3.02 2.98 3.23
2022-12-05 15:20:44.969030    16.00    1  0.02   5  5 91  3.02 2.98 3.23
2022-12-05 15:20:45.974722    21.39   23  0.48   5  5 90  3.02 2.98 3.23
2022-12-05 15:20:46.978266     4.48   25  0.11   5  5 90  3.02 2.98 3.23
2022-12-05 15:20:47.982078     9.88   32  0.31   5  5 90  3.02 2.98 3.23
2022-12-05 15:20:48.987677     9.23   26  0.23   5  5 89  3.02 2.98 3.23
2022-12-05 15:20:49.989790    36.52   31  1.10   5  5 90  3.02 2.98 3.23
2022-12-05 15:20:50.993428    31.73   15  0.46   6  5 90  3.02 2.98 3.23
2022-12-05 15:20:51.998850    32.24   17  0.53   6  5 89  3.02 2.98 3.23
2022-12-05 15:20:53.002457     6.67    9  0.06   6  4 90  3.02 2.98 3.23
2022-12-05 15:20:54.005925    16.00    1  0.02   5  5 90  3.02 2.98 3.23
2022-12-05 15:20:55.010707     7.00    8  0.05   5  4 91  3.02 2.98 3.23
2022-12-05 15:20:56.015021     4.86   14  0.07   5  5 91  3.02 2.98 3.23
2022-12-05 15:20:57.018441               disk0       cpu    load average
2022-12-05 15:20:57.018815     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:20:57.019021    16.00    1  0.02   4  5 91  3.02 2.98 3.23
2022-12-05 15:20:58.022513    16.00    1  0.02   4  3 93  2.94 2.96 3.22
2022-12-05 15:20:59.027774     9.04  261  2.30   5  9 86  2.94 2.96 3.22
2022-12-05 15:21:00.031650    16.00    1  0.02   5  5 90  2.94 2.96 3.22
2022-12-05 15:21:01.035068     8.00    3  0.02   6  4 90  2.94 2.96 3.22
2022-12-05 15:21:02.040217    16.00    3  0.05   4  4 91  2.94 2.96 3.22
2022-12-05 15:21:03.046202     9.12   25  0.22   7  7 86  2.78 2.93 3.21
2022-12-05 15:21:04.051641     4.86   69  0.33   5  6 89  2.78 2.93 3.21
2022-12-05 15:21:05.055833    16.00    1  0.02   5  4 90  2.78 2.93 3.21
2022-12-05 15:21:06.060040    16.00    2  0.03   4  3 93  2.78 2.93 3.21
2022-12-05 15:21:07.064886    16.00    1  0.02   6  5 90  2.78 2.93 3.21
2022-12-05 15:21:08.069793     4.92   13  0.06   5  4 91  3.04 2.98 3.22
2022-12-05 15:21:09.072430     8.00    3  0.02   5  4 91  3.04 2.98 3.22
2022-12-05 15:21:10.076504     5.44  210  1.12   7  5 88  3.04 2.98 3.22
2022-12-05 15:21:11.081818     5.44   88  0.47   7  5 88  3.04 2.98 3.22
2022-12-05 15:21:12.087226    16.00   72  1.12   6  6 88  3.04 2.98 3.22
2022-12-05 15:21:13.090673    16.00    1  0.02   6  5 90  2.88 2.95 3.21
2022-12-05 15:21:14.091273     4.48   25  0.11   5  5 90  2.88 2.95 3.21
2022-12-05 15:21:15.097108    12.00    3  0.03   3  2 95  2.88 2.95 3.21
2022-12-05 15:21:16.101506    16.00    1  0.02   4  5 91  2.88 2.95 3.21
2022-12-05 15:21:17.103274               disk0       cpu    load average
2022-12-05 15:21:17.103734     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:21:17.103820     6.00    6  0.04   5  4 91  2.88 2.95 3.21
2022-12-05 15:21:18.105886    16.00    1  0.02   4  4 91  2.72 2.92 3.20
2022-12-05 15:21:19.109146    24.08   50  1.17   7  6 88  2.72 2.92 3.20
2022-12-05 15:21:20.110856     9.54   52  0.48   7  7 86  2.72 2.92 3.20
2022-12-05 15:21:21.113686     7.19   54  0.38   9  8 83  2.72 2.92 3.20
2022-12-05 15:21:22.119443    34.86   14  0.47   6  4 89  2.72 2.92 3.20
2022-12-05 15:21:23.121739     5.20   10  0.05   6  5 89  3.39 3.05 3.24
2022-12-05 15:21:24.126416    16.00    1  0.02   5  4 91  3.39 3.05 3.24
2022-12-05 15:21:25.130537     7.43   14  0.10  10  6 84  3.39 3.05 3.24
2022-12-05 15:21:26.136306    10.67    3  0.03   7  4 89  3.39 3.05 3.24
2022-12-05 15:21:27.139151     7.00    4  0.03   7  5 88  3.39 3.05 3.24
2022-12-05 15:21:28.143091     6.00   12  0.07   7  4 89  3.68 3.12 3.27
2022-12-05 15:21:29.148801    11.83  188  2.17   5  8 86  3.68 3.12 3.27
2022-12-05 15:21:30.151312    16.00    1  0.02   7  5 88  3.68 3.12 3.27
2022-12-05 15:21:31.153464    16.00    1  0.02   5  4 91  3.68 3.12 3.27
2022-12-05 15:21:32.158732    16.00    2  0.03   5  4 91  3.68 3.12 3.27
2022-12-05 15:21:33.163741     5.20   10  0.05   8  6 87  3.62 3.11 3.26
2022-12-05 15:21:34.167896    16.00    1  0.02   5  5 89  3.62 3.11 3.26
2022-12-05 15:21:35.172737     7.00    4  0.03   6  5 89  3.62 3.11 3.26
2022-12-05 15:21:36.175851    12.80   30  0.37   6 15 80  3.62 3.11 3.26
2022-12-05 15:21:37.176790               disk0       cpu    load average
2022-12-05 15:21:37.177227     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:21:37.177284     5.00   12  0.06   5 25 70  3.62 3.11 3.26
2022-12-05 15:21:38.181323     8.00    5  0.04  12  7 80  3.49 3.09 3.26
2022-12-05 15:21:39.200749     8.31   13  0.10   6 19 75  3.49 3.09 3.26
2022-12-05 15:21:40.205197    16.00    2  0.03   3 17 80  3.49 3.09 3.26
2022-12-05 15:21:41.209759     7.43    7  0.05   5  7 88  3.49 3.09 3.26
2022-12-05 15:21:42.214059    14.19  116  1.61   9  8 83  3.49 3.09 3.26
2022-12-05 15:21:43.219206     8.58  290  2.42   8  9 83  3.29 3.06 3.24
2022-12-05 15:21:44.224966     5.82   11  0.06   5  6 89  3.29 3.06 3.24
2022-12-05 15:21:45.229732     6.40    5  0.03   5  5 90  3.29 3.06 3.24
2022-12-05 15:21:46.236099    15.33    6  0.09   7  7 86  3.29 3.06 3.24
2022-12-05 15:21:47.238796    42.00    4  0.16   7  6 87  3.29 3.06 3.24
2022-12-05 15:21:48.242544    12.00    2  0.02   8  6 86  3.99 3.21 3.29
2022-12-05 15:21:49.247275   183.00   16  2.85   8  6 85  3.99 3.21 3.29
2022-12-05 15:21:50.251586    14.40   10  0.14   9  7 84  3.99 3.21 3.29
2022-12-05 15:21:51.254877    32.40   10  0.32   8  7 85  3.99 3.21 3.29
2022-12-05 15:21:52.259434    10.44   90  0.91   8  6 86  3.99 3.21 3.29
2022-12-05 15:21:53.263296    31.20    5  0.15   9  7 84  3.83 3.19 3.29
2022-12-05 15:21:54.267222     6.86    7  0.05   8  6 86  3.83 3.19 3.29
2022-12-05 15:21:55.273801     8.00    3  0.02   6  5 89  3.83 3.19 3.29
2022-12-05 15:21:56.276938     5.95  291  1.69   9  8 82  3.83 3.19 3.29
2022-12-05 15:21:57.280896               disk0       cpu    load average
2022-12-05 15:21:57.281081     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:21:57.281123     6.32   57  0.35   9  7 84  3.83 3.19 3.29
2022-12-05 15:21:58.284670     8.89    9  0.08   9  7 84  4.00 3.23 3.30
2022-12-05 15:21:59.286662    13.97  191  2.60   8  8 84  4.00 3.23 3.30
2022-12-05 15:22:00.288302     5.85   13  0.07   4  3 93  4.00 3.23 3.30
2022-12-05 15:22:01.292114     8.00    3  0.02   3  3 94  4.00 3.23 3.30
2022-12-05 15:22:02.294070    14.22    9  0.12   4  2 94  4.00 3.23 3.30
2022-12-05 15:22:03.299869     4.00    6  0.02   3  2 95  3.76 3.20 3.29
2022-12-05 15:22:04.304639    12.00   16  0.19   5  5 90  3.76 3.20 3.29
2022-12-05 15:22:05.309447     5.08   48  0.24   7  6 86  3.76 3.20 3.29
2022-12-05 15:22:06.313587    10.40   10  0.10   9  8 83  3.76 3.20 3.29
2022-12-05 15:22:07.319186    16.00    1  0.02   5  3 92  3.76 3.20 3.29
2022-12-05 15:22:08.322606     7.00    4  0.03   4  4 92  3.62 3.18 3.28
2022-12-05 15:22:09.327298     7.00    4  0.03   4  3 92  3.62 3.18 3.28
2022-12-05 15:22:10.330321    16.00    1  0.02   4  4 91  3.62 3.18 3.28
2022-12-05 15:22:11.335885    10.55   11  0.11   5  4 90  3.62 3.18 3.28
2022-12-05 15:22:12.340338     5.71    7  0.04   4  3 93  3.62 3.18 3.28
2022-12-05 15:22:13.342677    46.25   16  0.72   5  4 91  3.41 3.14 3.27
2022-12-05 15:22:14.348367    16.00    1  0.02   5  4 91  3.41 3.14 3.27
2022-12-05 15:22:15.354063     5.50    8  0.04   3  3 94  3.41 3.14 3.27
2022-12-05 15:22:16.358850     8.00    5  0.04   4  3 93  3.41 3.14 3.27
2022-12-05 15:22:17.362795               disk0       cpu    load average
2022-12-05 15:22:17.362993     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:22:17.363081   156.00   12  1.82   4  3 93  3.41 3.14 3.27
2022-12-05 15:22:18.365865    20.79  152  3.08   8  4 88  3.22 3.10 3.25
2022-12-05 15:22:19.371275     6.52  102  0.65   8  8 84  3.22 3.10 3.25
2022-12-05 15:22:20.376976     7.83  277  2.12   6  4 89  3.22 3.10 3.25
2022-12-05 15:22:21.381725     5.09   11  0.05   5  4 91  3.22 3.10 3.25
2022-12-05 15:22:22.386508    38.15   13  0.48   4  3 93  3.22 3.10 3.25
2022-12-05 15:22:23.387949     5.27   44  0.23   5  3 93  2.96 3.05 3.23
2022-12-05 15:22:24.391736     6.25   16  0.10   4  2 94  2.96 3.05 3.23
2022-12-05 15:22:25.396292    15.85   81  1.25   3  4 93  2.96 3.05 3.23
2022-12-05 15:22:26.400650     4.47   17  0.07   4  2 94  2.96 3.05 3.23
2022-12-05 15:22:27.405306     4.71   17  0.08   4  3 93  2.96 3.05 3.23
2022-12-05 15:22:28.408833    10.00   10  0.10   4  3 94  2.80 3.02 3.22
2022-12-05 15:22:29.414191     8.10  205  1.62   4  7 90  2.80 3.02 3.22
2022-12-05 15:22:30.418951     6.00    6  0.03   4  3 94  2.80 3.02 3.22
2022-12-05 15:22:31.422060    16.00    1  0.02   3  3 94  2.80 3.02 3.22
2022-12-05 15:22:32.423787     7.43    7  0.05   4  2 93  2.80 3.02 3.22
2022-12-05 15:22:33.427582    20.36   11  0.22   5  6 89  2.74 3.00 3.21
2022-12-05 15:22:34.430735    11.71   14  0.16   6  5 88  2.74 3.00 3.21
2022-12-05 15:22:35.435266    16.00    2  0.03   5  4 91  2.74 3.00 3.21
2022-12-05 15:22:36.440426    16.00    1  0.02   3  3 93  2.74 3.00 3.21
2022-12-05 15:22:37.445932               disk0       cpu    load average
2022-12-05 15:22:37.446484     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:22:37.446576     8.00    3  0.02   3  2 95  2.74 3.00 3.21
2022-12-05 15:22:38.450103    12.00    4  0.05   3  3 94  2.60 2.97 3.20
2022-12-05 15:22:39.454955    16.00    6  0.09   4  3 93  2.60 2.97 3.20
2022-12-05 15:22:40.462155    15.85   27  0.42   4 16 81  2.60 2.97 3.20
2022-12-05 15:22:41.466642    12.00    8  0.09   5 20 75  2.60 2.97 3.20
2022-12-05 15:22:42.470840    10.00    4  0.04  13  9 79  2.60 2.97 3.20
2022-12-05 15:22:43.475092    16.00    2  0.03   6 22 72  2.47 2.94 3.19
2022-12-05 15:22:44.479508     6.91   11  0.07   4 14 82  2.47 2.94 3.19
2022-12-05 15:22:45.481912    18.75   16  0.29   4  5 90  2.47 2.94 3.19
2022-12-05 15:22:46.486400    16.00   11  0.17   6  7 86  2.47 2.94 3.19
2022-12-05 15:22:47.491560     4.77   26  0.12   3  4 93  2.47 2.94 3.19
2022-12-05 15:22:48.495563    28.48   42  1.16   5  5 90  2.51 2.94 3.18
2022-12-05 15:22:49.504031     8.00    9  0.07   3  3 94  2.51 2.94 3.18
2022-12-05 15:22:50.507973     7.74   31  0.23   4  4 91  2.51 2.94 3.18
2022-12-05 15:22:51.513481     4.00    4  0.02   3  2 95  2.51 2.94 3.18
2022-12-05 15:22:52.515105    36.92   26  0.94   4  4 92  2.51 2.94 3.18
2022-12-05 15:22:53.519750     8.40   20  0.16   6  5 89  2.31 2.89 3.17
2022-12-05 15:22:54.525475     9.43   70  0.64   5  5 90  2.31 2.89 3.17
2022-12-05 15:22:55.529365    10.94   34  0.36   7  6 87  2.31 2.89 3.17
2022-12-05 15:22:56.535073     7.62   32  0.24   4  4 93  2.31 2.89 3.17
2022-12-05 15:22:57.539830               disk0       cpu    load average
2022-12-05 15:22:57.540573     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:22:57.540664     7.16   19  0.13   7  7 86  2.31 2.89 3.17
2022-12-05 15:22:58.543938    23.60   10  0.23   5  6 88  2.61 2.94 3.18
2022-12-05 15:22:59.545770     5.60  177  0.97   9 10 81  2.61 2.94 3.18
2022-12-05 15:23:00.550938     9.68   50  0.47   4  3 93  2.61 2.94 3.18
2022-12-05 15:23:01.554737    37.78   27  0.99   5  4 91  2.61 2.94 3.18
2022-12-05 15:23:02.558223    12.00    3  0.04   4  4 93  2.61 2.94 3.18
2022-12-05 15:23:03.563972     7.00    4  0.03   3  3 94  2.72 2.96 3.19
2022-12-05 15:23:04.568122     7.60   10  0.07   7  5 88  2.72 2.96 3.19
2022-12-05 15:23:05.570527     8.49   81  0.67   8  5 87  2.72 2.96 3.19
2022-12-05 15:23:06.575347     4.60   20  0.09   7  5 87  2.72 2.96 3.19
2022-12-05 15:23:07.579480    16.00    1  0.02   5  4 91  2.72 2.96 3.19
2022-12-05 15:23:08.581344    26.67    6  0.16   5  4 91  2.50 2.91 3.17
2022-12-05 15:23:09.587672    14.29   14  0.19   5  4 91  2.50 2.91 3.17
2022-12-05 15:23:10.591518    16.00    1  0.02   6  4 90  2.50 2.91 3.17
2022-12-05 15:23:11.595647     8.00    6  0.05   8  5 87  2.50 2.91 3.17
2022-12-05 15:23:12.599793     5.71   14  0.08   6  4 90  2.50 2.91 3.17
2022-12-05 15:23:13.604200    44.47   17  0.73   5  4 91  2.30 2.86 3.15
2022-12-05 15:23:14.607416     0.00    0  0.00   4  3 93  2.30 2.86 3.15
2022-12-05 15:23:15.608220    16.00    1  0.02   3  2 96  2.30 2.86 3.15
2022-12-05 15:23:16.614155     8.00    8  0.06   3  3 94  2.30 2.86 3.15
2022-12-05 15:23:17.618682               disk0       cpu    load average
2022-12-05 15:23:17.619131     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:23:17.619225     8.00    3  0.02   5  3 92  2.30 2.86 3.15
2022-12-05 15:23:18.620597     7.00    4  0.03   4  3 93  2.19 2.83 3.14
2022-12-05 15:23:19.622835    13.52   66  0.87   5  5 90  2.19 2.83 3.14
2022-12-05 15:23:20.625263     9.17   65  0.58   6  6 88  2.19 2.83 3.14
2022-12-05 15:23:21.629062     4.96   79  0.38   7  5 88  2.19 2.83 3.14
2022-12-05 15:23:22.631265   220.00    2  0.43   4  3 93  2.19 2.83 3.14
2022-12-05 15:23:23.632795     8.42   19  0.16   5  3 92  2.02 2.78 3.12
2022-12-05 15:23:24.638084     4.92   26  0.12   6  5 89  2.02 2.78 3.12
2022-12-05 15:23:25.641560    21.03 1153 23.67  19 17 64  2.02 2.78 3.12
2022-12-05 15:23:26.643762    16.34 1260 20.10  15  9 76  2.02 2.78 3.12
2022-12-05 15:23:27.647437    15.96  675 10.52  17  8 75  2.02 2.78 3.12
2022-12-05 15:23:28.650004    34.00   44  1.46   9  9 82  2.02 2.77 3.11
2022-12-05 15:23:29.653871     7.12  403  2.81   8  7 84  2.02 2.77 3.11
2022-12-05 15:23:30.658550     8.50   40  0.33  11  7 81  2.02 2.77 3.11
2022-12-05 15:23:31.662118     9.38   32  0.29  11  8 81  2.02 2.77 3.11
2022-12-05 15:23:32.666340     6.07   29  0.17   8  7 84  2.02 2.77 3.11
2022-12-05 15:23:33.668088    10.69  122  1.27   5  5 90  1.94 2.74 3.10
2022-12-05 15:23:34.670277    10.03  128  1.25   4  4 93  1.94 2.74 3.10
2022-12-05 15:23:35.674489     5.43  260  1.38   7  5 87  1.94 2.74 3.10
2022-12-05 15:23:36.678384     6.49   45  0.28   4  3 93  1.94 2.74 3.10
2022-12-05 15:23:37.683131               disk0       cpu    load average
2022-12-05 15:23:37.683288     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:23:37.683317     9.28   25  0.23   3  3 94  1.94 2.74 3.10
2022-12-05 15:23:38.687510    38.39  294 11.01  11  7 82  1.94 2.72 3.09
2022-12-05 15:23:39.696720    12.00   10  0.12   6  5 89  1.94 2.72 3.09
2022-12-05 15:23:40.699647    23.50   40  0.91   4  4 92  1.94 2.72 3.09
2022-12-05 15:23:41.703697    33.88   17  0.56   5  4 90  1.94 2.72 3.09
2022-12-05 15:23:42.707812    12.43   65  0.79   5  4 91  1.94 2.72 3.09
2022-12-05 15:23:43.710879    12.04   97  1.14   4  3 93  1.86 2.70 3.08
2022-12-05 15:23:44.716011     5.71   14  0.08   5  5 90  1.86 2.70 3.08
2022-12-05 15:23:45.720375    23.04  710 15.98   9  6 85  1.86 2.70 3.08
2022-12-05 15:23:46.721573    55.26   27  1.46   5  4 90  1.86 2.70 3.08
2022-12-05 15:23:47.722686     5.21   96  0.49   8  7 85  1.86 2.70 3.08
2022-12-05 15:23:48.723953    15.17  135  2.00   6  5 89  2.04 2.72 3.08
2022-12-05 15:23:49.729907    16.45 1176 18.89  31 13 56  2.04 2.72 3.08
2022-12-05 15:23:50.732789    16.87   69  1.13   8  7 85  2.04 2.72 3.08
2022-12-05 15:23:51.738225     8.00    3  0.02   4  4 92  2.04 2.72 3.08
2022-12-05 15:23:52.741831    34.55   33  1.11   6  6 88  2.04 2.72 3.08
2022-12-05 15:23:53.745269    52.05  175  8.91  10  6 84  2.11 2.72 3.08
2022-12-05 15:23:54.749458    16.00    2  0.03   6  6 88  2.11 2.72 3.08
2022-12-05 15:23:55.753494    16.73   44  0.72   6  4 90  2.11 2.72 3.08
2022-12-05 15:23:56.758096     9.33    9  0.08   9  7 84  2.11 2.72 3.08
2022-12-05 15:23:57.763697               disk0       cpu    load average
2022-12-05 15:23:57.764232     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:23:57.764316    10.67    6  0.06   4  4 92  2.11 2.72 3.08
2022-12-05 15:23:58.767214    40.28   43  1.69   4  8 87  1.94 2.68 3.06
2022-12-05 15:23:59.772782    22.14  394  8.51   5  6 90  1.94 2.68 3.06
2022-12-05 15:24:00.775160     7.16   19  0.13   5  4 92  1.94 2.68 3.06
2022-12-05 15:24:01.794725    21.18   17  0.34  15 14 71  1.94 2.68 3.06
2022-12-05 15:24:02.800263    16.00    4  0.06  13  8 78  1.94 2.68 3.06
2022-12-05 15:24:03.804484     6.84   45  0.30   9  7 84  1.87 2.65 3.05
2022-12-05 15:24:04.809610     5.20   10  0.05   9  6 85  1.87 2.65 3.05
2022-12-05 15:24:05.813130     7.79  708  5.38  16 12 72  1.87 2.65 3.05
2022-12-05 15:24:06.815444     5.38  125  0.65   6  6 87  1.87 2.65 3.05
2022-12-05 15:24:07.820072     9.30 2091 19.00  12  9 79  1.87 2.65 3.05
2022-12-05 15:24:08.826065     9.33   18  0.16   4  3 92  1.96 2.65 3.05
2022-12-05 15:24:09.828912    11.11   18  0.19   4  3 94  1.96 2.65 3.05
2022-12-05 15:24:10.831632    41.93   83  3.39   6  4 90  1.96 2.65 3.05
2022-12-05 15:24:11.833558    48.17   23  1.08   5  4 91  1.96 2.65 3.05
2022-12-05 15:24:12.837861    49.07   15  0.72   4  4 92  1.96 2.65 3.05
2022-12-05 15:24:13.840796     6.40    5  0.03   5  5 90  1.96 2.64 3.05
2022-12-05 15:24:14.841990     6.00    6  0.04   3  2 94  1.96 2.64 3.05
2022-12-05 15:24:15.844981     7.00    4  0.03   4  4 91  1.96 2.64 3.05
2022-12-05 15:24:16.849768    18.30   61  1.08   6  5 89  1.96 2.64 3.05
2022-12-05 15:24:17.853413               disk0       cpu    load average
2022-12-05 15:24:17.853917     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:24:17.853988    15.03   29  0.42   6  6 88  1.96 2.64 3.05
2022-12-05 15:24:18.857667     7.37   89  0.64   7  7 86  2.04 2.65 3.04
2022-12-05 15:24:19.861652    12.36   45  0.54   6  5 89  2.04 2.65 3.04
2022-12-05 15:24:20.868467     7.50   16  0.12   5  5 89  2.04 2.65 3.04
2022-12-05 15:24:21.874316     8.00    3  0.02   3  4 93  2.04 2.65 3.04
2022-12-05 15:24:22.878190     8.00    9  0.07   4  4 92  2.04 2.65 3.04
2022-12-05 15:24:23.880625     6.50    8  0.05   5  4 90  3.80 3.00 3.17
2022-12-05 15:24:24.885560     8.00    3  0.02   4  3 94  3.80 3.00 3.17
2022-12-05 15:24:25.890552    17.98  547  9.61   6  5 90  3.80 3.00 3.17
2022-12-05 15:24:26.893895     8.00    3  0.02   4  3 93  3.80 3.00 3.17
2022-12-05 15:24:27.894625    25.25   16  0.39   4  3 94  3.80 3.00 3.17
2022-12-05 15:24:28.899903    14.45  408  5.75   5  7 88  3.58 2.97 3.15
2022-12-05 15:24:29.905022     8.00    6  0.05   3  3 94  3.58 2.97 3.15
2022-12-05 15:24:30.907457    10.00    2  0.02   4  3 93  3.58 2.97 3.15
2022-12-05 15:24:31.910851    12.67    6  0.07   4  3 93  3.58 2.97 3.15
2022-12-05 15:24:32.923971    26.34   41  1.05   3 13 84  3.58 2.97 3.15
2022-12-05 15:24:33.927571     5.25  263  1.35   7 23 70  3.61 2.99 3.16
2022-12-05 15:24:34.932125    43.49  266 11.29  14 11 75  3.61 2.99 3.16
2022-12-05 15:24:35.936416    12.16   97  1.15   7 19 74  3.61 2.99 3.16
2022-12-05 15:24:36.937234    24.00   11  0.26   5 29 66  3.61 2.99 3.16
2022-12-05 15:24:37.941876               disk0       cpu    load average
2022-12-05 15:24:37.942297     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:24:37.942388    32.62   32  1.01   4  6 90  3.61 2.99 3.16
2022-12-05 15:24:38.948392     5.33    9  0.05   6  5 89  3.56 2.99 3.16
2022-12-05 15:24:39.951051     9.65   17  0.16   5  4 91  3.56 2.99 3.16
2022-12-05 15:24:40.956628    52.68   59  3.02   3  4 93  3.56 2.99 3.16
2022-12-05 15:24:41.957567    10.00    8  0.08   3  3 94  3.56 2.99 3.16
2022-12-05 15:24:42.961947    55.48   31  1.67   4  3 94  3.56 2.99 3.16
2022-12-05 15:24:43.967381    16.00    2  0.03   3  3 94  3.36 2.95 3.15
2022-12-05 15:24:44.971893    21.33    3  0.06   3  4 94  3.36 2.95 3.15
2022-12-05 15:24:45.977506    22.92   26  0.58   3  3 93  3.36 2.95 3.15
2022-12-05 15:24:46.985073     6.40   10  0.06   4  3 93  3.36 2.95 3.15
2022-12-05 15:24:47.990365    12.00   15  0.17   4  5 91  3.36 2.95 3.15
2022-12-05 15:24:48.994179     6.52   27  0.17   6  5 89  3.17 2.92 3.13
2022-12-05 15:24:49.999841    11.00    4  0.04   4  3 92  3.17 2.92 3.13
2022-12-05 15:24:51.001775     6.91   11  0.07   4  3 92  3.17 2.92 3.13
2022-12-05 15:24:52.010096    16.00    2  0.03   4  3 93  3.17 2.92 3.13
2022-12-05 15:24:53.011440    16.00    1  0.02   6  6 88  3.17 2.92 3.13
2022-12-05 15:24:54.016489     6.00    6  0.03   4  5 91  2.99 2.89 3.12
2022-12-05 15:24:55.019684    18.40    5  0.09   4  4 91  2.99 2.89 3.12
2022-12-05 15:24:56.023594    17.27   44  0.74   6  7 87  2.99 2.89 3.12
2022-12-05 15:24:57.027974    64.71   28  1.76   5  5 90  2.99 2.89 3.12
2022-12-05 15:24:58.031688               disk0       cpu    load average
2022-12-05 15:24:58.031903     KB/t  tps  MB/s  us sy id   1m   5m   15m
2022-12-05 15:24:58.031955    16.00    2  0.03   4  4 93  2.99 2.89 3.12
2022-12-05 15:24:59.036107    16.20  300  4.74   4 10 86  3.15 2.92 3.13
2022-12-05 15:25:00.040057     8.00    3  0.02   4  2 94  3.15 2.92 3.13
2022-12-05 15:25:01.044560     6.42  109  0.68   4  4 92  3.15 2.92 3.13
2022-12-05 15:25:02.048755     6.00   32  0.19   4  3 94  3.15 2.92 3.13
2022-12-05 15:25:03.052919    16.00    2  0.03   4  2 94  3.15 2.92 3.13
2022-12-05 15:25:04.057148    16.00    2  0.03   5  5 90  3.06 2.91 3.12
2022-12-05 15:25:05.062566    11.43   14  0.16   4  5 91  3.06 2.91 3.12
2022-12-05 15:25:06.065518     9.56  149  1.39   7  7 86  3.06 2.91 3.12
2022-12-05 15:25:07.070053     7.57   28  0.21   6  6 88  3.06 2.91 3.12
2022-12-05 15:25:08.073355     8.79   86  0.74   5  5 89  3.06 2.91 3.12
2022-12-05 15:25:09.078063     6.74   35  0.23   6  8 86  3.94 3.09 3.19
2022-12-05 15:25:10.081893     8.25   16  0.13   6  6 88  3.94 3.09 3.19
2022-12-05 15:25:11.087060    16.00    3  0.05   5  6 89  3.94 3.09 3.19
2022-12-05 15:25:12.089872    19.51   81  1.54   5  5 89  3.94 3.09 3.19
2022-12-05 15:25:13.094442    14.51   43  0.61   6  5 89  3.94 3.09 3.19
2022-12-05 15:25:14.100148    40.70   23  0.91   5  3 92  3.70 3.06 3.17
